Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Month
866,05-05-2023,CUST866,Male,24,Electronics,1,50,50,May
492,29-06-2023,CUST492,Male,61,Beauty,4,25,100,Jun
435,20-12-2023,CUST435,Female,30,Beauty,-4,300,900,Dec
100,16-06-2023,CUST100,Male,41,Electronics,1,30,30,Jun
718,25-08-2023,CUST718,Female,59,Beauty,3,25,75,Aug
936,07-02-2023,CUST936,Male,57,Beauty,4,50,200,Feb
167,27-02-2023,CUST167,Female,,Clothing,3,50,150,Sep
345,14-11-2023,CUST345,Male,62,Electronics,1,30,30,Nov
612,06-08-2023,CUST612,Female,61,Electronics,1,500,500,Aug
24,29-11-2023,CUST024,Female,-1,Clothing,1,300,300,Nov
573,19-09-2023,CUST573,Male,49,Beauty,2,30,60,Sep
205,07-11-2023,CUST205,Female,43,Clothing,1,25,25,Nov
34,24-12-2023,CUST034,Female,51,Clothing,3,50,150,Dec
198,07-03-2023,CUST198,,54,Beauty,3,300,900,Mar
586,11-12-2023,CUST586,Male,50,Electronics,1,50,50,Dec
855,01-09-2023,CUST855,Male,54,Beauty,1,25,25,Sep
925,03-09-2023,CUST925,Male,25,Electronics,1,300,300,Sep
788,27-06-2023,CUST788,Female,52,Beauty,3,300,900,Jun
984,29-08-2023,CUST984,Male,56,Clothing,1,500,500,Aug
943,16-10-2023,CUST943,Female,57,Clothing,4,300,1200,Oct
10,07-10-2023,CUST010,Female,52,Clothing,4,50,200,Oct
11,14-02-2023,CUST011,Male,23,Clothing,2,50,100,Feb
80,10-12-2023,CUST080,Female,64,Clothing,2,30,60,Dec
599,19-11-2023,CUST599,Female,28,Beauty,2,50,100,Nov
754,16-10-2023,CUST754,Female,43,Electronics,4,25,100,Oct
119,13-03-2023,CUST119,Female,60,Clothing,3,50,150,Mar
428,10-10-2023,CUST428,Female,40,Electronics,4,50,200,Oct
235,31-01-2023,CUST235,Female,23,Electronics,2,500,1000,Jan
540,08-12-2023,CUST540,Female,46,Electronics,3,300,900,Dec
564,24-10-2023,CUST564,Male,50,Electronics,2,50,100,Oct
290,04-10-2023,CUST290,Female,30,Beauty,2,300,600,sept
217,13-08-2023,CUST217,Female,35,,4,50,200,Aug
50,24-08-2023,CUST050,Female,27,Beauty,3,25,75,Aug
533,16-11-2023,CUST533,Male,19,Electronics,3,500,1500,Nov
945,13-02-2023,CUST945,Male,30,Beauty,1,25,25,Feb
948,13-10-2023,CUST948,Female,,Electronics,3,25,75,Oct
807,11-08-2023,CUST807,Female,50,Electronics,4,50,200,Aug
797,07-01-2023,CUST797,M,40,Clothing,3,25,75,Jan
145,30-12-2023,CUST145,Female,39,Clothing,3,25,75,Nov
894,05-09-2023,CUST894,Male,52,Electronics,1,30,30,Sep
710,31-10-2023,CUST710,Female,26,Electronics,3,500,1500,Oct
812,12-11-2023,CUST812,Male,19,Electronics,3,25,75,Nov
334,01-11-2023,CUST334,Male,31,Electronics,3,300,900,Nov
113,13-09-2023,CUST113,Female,41,Electronics,2,25,50,Sep
935,09-09-2023,CUST935,Female,34,Beauty,1,50,50,Sep
570,15-08-2023,CUST570,Male,49,Clothing,1,500,500,Aug
361,10-12-2023,CUST361,Female,,Electronics,4,300,1200,Dec
692,07-09-2023,CUST692,Female,64,,2,50,100,Sep
786,17-10-2023,CUST786,Male,48,Clothing,4,25,,Oct
339,03-03-2023,CUST339,Female,22,Electronics,2,25,50,Mar
611,24-02-2023,CUST611,Male,51,Beauty,3,500,1500,Feb
974,03-05-2023,CUST974,Male,47,Beauty,1,30,30,May
668,28-07-2023,CUST668,Female,62,Electronics,3,50,150,Jul
617,26-08-2023,CUST617,Male,34,Electronics,1,30,30,Aug
352,13.01.2023,CUST352,Male,57,Electronics,2,500,,Jun
697,07-Oct-23,CUST697,Male,53,Clothing,1,500,500,Jan
990,25-05-2023,CUST990,Female,58,Beauty,2,500,1000,May
675,04-08-2023,CUST675,Female,45,Clothing,2,30,60,Aug
972,11-02-2023,CUST972,Male,49,Beauty,4,25,100,Feb
218,22-09-2023,CUST218,Male,64,Beauty,3,30,90,Sep
323,26-01-2023,CUST323,Female,29,Beauty,3,300,900,Jan
755,22-04-2023,CUST755,Female,58,Clothing,3,25,75,Apr
465,02-04-2023,CUST465,Female,43,Electronics,3,50,150,Apr
887,11-06-2023,CUST887,Male,59,Clothing,4,25,100,Jun
184,10-01-2023,CUST184,Male,31,Electronics,4,50,200,Jan
368,23-08-2023,CUST368,Female,56,Clothing,4,300,1200,Aug
784,04-11-2023,CUST784,female,34,Electronics,1,500,500,Nov
343,01-11-2023,CUST343,Male,21,Electronics,2,,50,Nov
307,27-05-2023,CUST307,Female,26,Electronics,2,25,50,May
218,22-09-2023,CUST218,Male,64,Beauty,3,30,90,Sep
957,15-08-2023,CUST957,Female,60,Electronics,4,30,120,Aug
38,21-03-2023,CUST038,Male,38,Beauty,-2,50,200,Mar
314,08-04-2023,CUST314,Male,52,Clothing,4,30,120,Apr
663,20-03-2023,CUST663,Male,23,Clothing,4,300,1200,Mar
189,30-01-2023,CUST189,Male,63,Beauty,1,50,50,Jan
539,08-06-2023,CUST539,Male,25,Beauty,1,500,500,Jun
37,23-05-2023,CUST037,Female,18,Beauty,3,25,75,JUN
719,04-04-2023,CUST719,Female,42,Clothing,2,30,60,Apr
769,09-06-2023,CUST769,Female,31,Electronics,4,30,120,apr
905,02-04-2023,CUST905,Male,,Beauty,1,300,300,Apr
542,17-06-2023,CUST542,Female,20,Beauty,1,50,50,Jun
404,25-05-2023,CUST404,Male,46,Electronics,2,500,1000,May
508,11-08-2023,CUST508,Male,58,Beauty,2,300,600,Aug
752,09-12-2023,CUST752,Male,29,Clothing,2,50,100,Dec
234,20-11-2023,CUST234,Female,62,Electronics,2,25,50,MARCH
103,17-01-2023,  CUST103  ,Female,59,Clothing,1,25,25,Jan
437,07-10-2023,CUST437,Female,35,Electronics,4,300,1200,Oct
456,14-10-2023,CUST456,Male,57,Electronics,2,30,60,Oct
744,07-05-2023,CUST744,Male,40,Electronics,1,25,25,May
66,27-04-2023,CUST066,Female,45,Electronics,1,30,30,
597,22-08-2023,CUST597,Male,22,Beauty,4,300,1200,Aug
434,08-02-2023,CUST434,,43,Electronics,2,25,50,Feb
164,15-05-2023,CUST164,Female,47,Beauty,3,500,1500,May
264,28-01-2023,CUST264,Male,47,Clothing,3,300,900,
232,06-02-2023,CUST232,Female,43,Beauty,1,25,25,Feb
993,21-May-23,CUST993,Female,48,Electronics,3,50,150,Feb
236,28-04-2023,CUST236,F,54,Clothing,1,25,25,Apr
416,17-02-2023,CUST416,Male,53,Electronics,4,500,2000,Feb
176,11-07-2023,CUST176,Female,43,Beauty,2,50,100,Jul
764,25-03-2023,CUST764,Female,40,,1,25,25,Mar
967,17-04-2023,CUST967,Male,62,Beauty,1,25,25,Apr
303,02-01-2023,CUST303,Male,19,Electronics,3,30,90,Jan
72,23-05-2023,CUST072,Female,20,Electronics,4,500,2000,May
169,17-11-2023,CUST169,Male,18,Beauty,3,500,1500,Nov
90,06-05-2023,CUST090,Female,51,Electronics,1,30,30,May
118,16-05-2023,CUST118,Female,30,Electronics,4,500,2000,May
322,30-01-2023,CUST322,Male,51,Electronics,1,500,500,Jan
865,21-12-2023,CUST865,Female,42,Clothing,1,300,300,Dec
137,18-11-2023,CUST137,Male,46,Beauty,2,500,1000,Nov
568,27-08-2023,CUST568,Female,51,Electronics,1,300,300,Aug
62,27-12-2023,CUST062,Male,18,Beauty,2,50,100,Dec
878,30-06-2023,CUST878,Female,20,Clothing,1,30,30,Jun
187,07-06-2023,CUST187,Female,64,beauty,2,50,100,Jun
470,17-05-2023,CUST470,Female,57,Clothing,2,500,1000,May
402,21-03-2023,  CUST402  ,Female,41,Clothing,2,300,600,Mar
233,21-05-2023,CUST233,Female,51,Beauty,2,300,600,Dec
528,06-07-2023,CUST528,,36,Clothing,2,30,60,Jul
704,28-08-2023,CUST704,Female,62,Clothing,3,30,90,Aug
73,21-08-2023,CUST073,Male,29,ELEC,3,30,90,Aug
609,19-12-2023,CUST609,Female,47,Clothing,2,50,100,Dec
271,23-06-2023,CUST271,Female,62,ELEC,4,30,120,Jun
112,02-12-2023,CUST112,Male,37,Clothing,-5,500,1500,Dec
499,15-01-2023,CUST499,Male,46,Beauty,2,-100,60,Jan
707,01-10-2023,CUST707,Female,26,Clothing,1,-50,500,Oct
803,22-11-2023,CUST803,Male,39,Clothing,4,25,100,Nov
227,11-10-2023,CUST227,Male,36,Electronics,2,50,100,Oct
330,24-11-2023,CUST330,Female,,Beauty,4,50,200,Sep
464,13-01-2023,CUST464,Male,38,Electronics,2,300,600,Jan
582,14-11-2023,CUST582,Male,35,Clothing,3,300,900,Nov
886,09-04-2023,CUST886,Male,37,Electronics,3,300,900,Apr
196,30-09-2023,CUST196,Female,32,Clothing,3,300,900,Sep
337,01-05-2023,CUST337,Male,38,Clothing,1,500,500,May
366,07-02-2023,CUST366,Male,57,Clothing,2,50,100,Feb
806,20-03-2023,CUST806,Female,35,Beauty,3,300,900,Mar
29,18-08-2023,CUST029,Female,42,Electronics,1,30,30,Aug
799,08-09-2023,CUST799,Male,56,Electronics,2,50,100,Sep
608,02-12-2023,CUST608,Female,55,Electronics,3,500,1500,Dec
503,25-10-2023,CUST503,Male,45,Beauty,4,500,2000,Oct
713,14-01-2023,CUST713,Male,34,Beauty,3,25,75,Jan
138,23-03-2023,CUST138,Male,49,Clothing,4,50,200,Mar
619,13-10-2023,CUST619,Male,47,Electronics,4,25,100,Oct
790,08-08-2023,CUST790,Male,62,Clothing,1,25,25,Aug
478,13-04-2023,CUST478,Female,58,CLOTHING,2,30,60,Apr
537,03-06-2023,CUST537,Female,21,Beauty,1,500,500,Jun
394,03-06-2023,CUST394,Female,27,Clothing,1,500,500,Jun
383,22-03-2023,CUST383,Female,46,Beauty,3,30,90,Mar
222,26-04-2023,CUST222,Male,51,Clothing,4,30,120,Apr
808,01-04-2023,CUST808,Male,33,electronics,4,500,2000,Apr
693,23-04-2023,CUST693,Male,41,Beauty,3,500,1500,Apr
495,24-07-2023,  CUST495  ,Male,24,Beauty,2,30,60,Jul
672,01-08-2023,CUST672,Female,34,Beauty,2,50,100,Aug
510,10-06-2023,CUST510,Female,39,Beauty,4,50,200,Jun
329,30-01-2023,CUST329,Female,46,Electronics,4,25,100,Jan
13,05-08-2023,CUST013,Male,22,Electronics,3,500,1500,Aug
720,26-01-2023,CUST720,Female,56,Beauty,3,500,1500,Jan
962,19-10-2023,CUST962,Male,44,Clothing,2,30,60,Oct
207,19-04-2023,CUST207,Female,42,Beauty,2,25,50,Apr
104,11-06-2023,CUST104,Female,34,Beauty,2,500,1000,Jun
517,08-04-2023,CUST517,Female,47,Clothing,4,25,100,Apr
310,12-10-2023,CUST310,Female,28,Beauty,1,25,25,Oct
652,01-05-2023,CUST652,Female,34,Beauty,2,50,100,sept
223,02-02-2023,CUST223,Female,64,Clothing,1,25,25,Feb
154,02-10-2023,CUST154,m,51,Electronics,3,300,900,Oct
181,03-11-2023,CUST181,Male,19,Electronics,4,300,1200,Nov
680,22-10-2023,CUST680,Female,53,Clothing,3,300,900,Oct
183,08-09-2023,CUST183,Female,43,Beauty,3,300,900,Sep
928,05-04-2023,CUST928,Female,35,Clothing,4,300,1200,Apr
332,06-04-2023,CUST332,Male,58,Electronics,4,300,1200,Apr
498,19-06-2023,CUST498,Female,50,Clothing,4,25,100,Jun
317,30-01-2023,CUST317,Male,22,Electronics,3,30,90,Jan
142,02-02-2023,CUST142,Male,35,Electronics,4,300,1200,Feb
690,05-11-2023,CUST690,Female,52,,3,300,,Nov
813,03-10-2023,CUST813,Male,52,Electronics,3,50,150,Oct
904,04-07-2023,CUST904,Male,28,Clothing,1,500,500,Jul
211,01-01-2024,CUST211,Male,42,Beauty,3,500,1500,Jan
143,17-07-2023,CUST143,Female,45,Clothing,1,50,,Jul
515,17-07-2023,CUST515,Female,49,Clothing,3,300,900,Jul
363,03-06-2023,CUST363,Male,64,Beauty,1,25,25,Jun
5,06-05-2023,CUST005,Male,30,Beauty,2,50,100,May
45,03-07-2023,CUST045,Female,55,Electronics,1,30,30,Jul
282,25-08-2023,CUST282,Female,64,Electronics,4,50,200,Aug
203,16-05-2023,CUST203,Male,56,Clothing,2,500,1000,May
902,01-06-2023,CUST902,Female,54,Beauty,1,50,,Jun
359,22-07-2023,CUST359,Male,50,Clothing,1,50,50,Jul
871,31-08-2023,CUST871,Male,,Beauty,2,30,60,Aug
372,07-02-2023,CUST372,Female,24,,3,500,1500,Feb
629,12-06-2023,CUST629,Male,62,Electronics,2,25,50,Jun
891,05-04-2023,CUST891,Male,41,Electrnics,3,300,900,Apr
238,17-01-2023,CUST238,Female,39,Beauty,1,500,500,Jan
892,09-04-2023,CUST892,Male,20,Electronics,1,50,50,Apr
274,09-04-2023,CUST274,Female,23,Clothing,2,500,1000,Apr
715,26-11-2023,CUST715,Female,42,Beauty,4,25,100,Nov
195,05-02-2023,CUST195,Male,52,Clothing,1,30,30,Feb
514,01-03-2023,  CUST514  ,Female,18,Electronics,1,300,300,Mar
810,30-11-2023,  CUST810  ,Male,59,Electronics,4,25,100,Nov
543,26-07-2023,CUST543,Male,49,Beauty,2,300,600,
210,13-04-2023,CUST210,Male,37,Electronics,4,50,200,Apr
163,02-01-2023,CUST163,Female,64,Clothing,3,50,150,Jan
701,14-12-2023,CUST701,Female,52,Beauty,2,30,60,Dec
601,10-04-2023,CUST601,Male,19,Clothing,1,30,,Apr
88,29-03-2023,CUST088,Male,,Clothing,1,500,500,Mar
778,18-11-2023,CUST778,Female,47,Beauty,4,25,,AUG
638,19-08-2023,CUST638,Male,46,,1,500,500,Aug
191,18-10-2023,CUST191,Male,64,Beauty,1,25,25,Oct
179,29-09-2023,CUST179,Male,31,Electronics,1,300,300,Sep
595,09-11-2023,CUST595,Female,999,Clothing,4,500,2000,Nov
393,11-10-2023,CUST393,Female,22,Beauty,2,500,1000,Oct
883,09-05-2023,CUST883,Male,40,Electronics,1,500,500,May
802,05-07-2023,CUST802,Female,46,Beauty,1,30,30,Jul
959,29-10-2023,CUST959,Female,42,Electronics,2,,60,Oct
728,14-07-2023,CUST728,Male,51,Electronics,3,50,,Jul
512,07-11-2023,CUST512,Female,57,,1,25,25,Nov
645,17-11-2023,CUST645,Female,35,Electronics,4,30,120,Nov
440,26-10-2023,CUST440,Male,64,Clothing,2,300,600,Oct
472,26-12-2023,CUST472,Female,38,,3,300,900,Dec
399,01-03-2023,CUST399,Female,64,Beauty,2,30,,Mar
615,23-12-2023,CUST615,Female,61,Clothing,4,25,100,Dec
36,24-06-2023,CUST036,Male,52,Beauty,3,300,900,Jun
733,29-08-2023,CUST733,Male,,Beauty,1,30,30,Aug
772,12-07-2023,CUST772,Male,26,Electronics,1,30,30,Jul
44,19-02-2023,CUST044,Female,22,Clothing,1,25,25,Feb
262,30-07-2023,CUST262,Female,32,Beauty,4,30,120,Jul
587,08-06-2023,CUST587,Female,40,Beauty,4,300,1200,Jun
430,07-08-2023,CUST430,Female,43,Electronics,3,300,900,Aug
229,29-10-2023,CUST229,Male,58,Beauty,3,30,90,Oct
6,25-04-2023,CUST006,Female,45,Beauty,1,30,30,Apr
383,22-03-2023,CUST383,Female,46,Beauty,3,30,90,Mar
847,08-04-2023,CUST847,Female,18,Electronics,4,300,1200,Apr
319,05-10-2023,CUST319,Male,31,Clothing,1,500,500,Oct
915,30-05-2023,CUST915,F,26,Beauty,3,30,90,May
313,21-03-2023,CUST313,Female,55,Beauty,3,500,1500,Mar
76,25-03-2023,CUST076,Female,,Electronics,2,50,100,Mar
174,12-04-2023,CUST174,Female,39,Beauty,1,300,300,Apr
874,26-06-2023,CUST874,Male,60,Beauty,1,30,30,Jun
52,05-03-2023,CUST052,Female,36,Beauty,1,300,300,Mar
552,13-12-2023,CUST552,Female,,Electronics,3,25,75,Dec
699,22-06-2023,CUST699,Female,37,Clothing,4,30,120,Jun
390,28-09-2023,CUST390,Male,39,Electronics,2,50,100,Sep
221,07-05-2023,CUST221,Male,39,Beauty,2,300,600,May
509,26-06-2023,CUST509,Female,37,Electronics,3,300,900,Jun
607,17-03-2023,CUST607,,54,Clothing,3,25,,Mar
388,10-11-2023,  CUST388  ,Male,50,Electronics,1,25,25,Nov
94,19-05-2023,CUST094,Female,47,Beauty,2,500,1000,May
149,11-10-2023,  CUST149  ,,-12,Clothing,3,25,75,Oct
483,25-04-2023,CUST483,Male,55,Clothing,1,30,30,Apr
889,02-10-2023,CUST889,Female,35,Electronics,1,50,50,Oct
250,23-10-2023,CUST250,Male,48,Electronics,1,50,50,Oct
341,07-05-2023,CUST341,Male,31,Clothing,4,50,200,May
722,14-07-2023,CUST722,Male,20,Beauty,3,300,900,Jul
201,09-10-2023,CUST201,Male,56,Electronics,1,25,25,Oct
92,25-08-2023,CUST092,Female,51,Electronics,4,30,120,Aug
541,29-07-2023,CUST541,Male,56,Beauty,1,,500,Jul
585,01-05-2023,CUST585,Female,999,Clothing,1,25,25,May
443,09-08-2023,CUST443,Male,,Clothing,2,300,600,Aug
432,05-01-2023,CUST432,Female,60,Electronics,2,500,1000,Jan
281,27-02-2023,CUST281,Female,29,Beauty,4,500,2000,May
411,16-05-2023,CUST411,Male,62,Electronics,4,,200,May
854,20-12-2023,CUST854,Male,29,Clothing,1,,,
569,15-08-2023,CUST569,Male,52,Electronics,4,50,200,Aug
639,13-05-2023,CUST639,Female,62,Beauty,4,50,200,May
963,14-11-2023,CUST963,Female,55,Beauty,1,50,50,Nov
336,12-12-2023,CUST336,Female,52,Beauty,3,50,150,Dec
906,04-06-2023,CUST906,Female,20,Clothing,1,50,50,Jun
877,19-06-2023,CUST877,Female,58,Clothing,1,25,25,Jun
960,08-08-2023,CUST960,Male,59,Clothing,2,30,60,Aug
507,02-11-2023,CUST507,Female,37,Electronics,3,500,1500,Nov
940,28-01-2023,CUST940,Female,20,Electronics,1,30,30,Jan
787,22-01-2023,CUST787,Male,41,Electronics,1,25,25,Jan
93,14-07-2023,CUST093,Female,35,Beauty,4,500,2000,Jul
593,06-05-2023,CUST593,Male,35,Electronics,2,30,60,May
770,22-10-2023,CUST770,Male,32,Clothing,1,50,50,Oct
822,23-05-2023,CUST822,Female,52,Beauty,3,50,150,May
896,29-10-2023,CUST896,Female,30,Electronics,2,25,50,Oct
947,02-03-2023,CUST947,Male,,Beauty,1,300,300,Mar
576,04-12-2023,CUST576,Female,33,Beauty,3,50,150,Dec
574,31-08-2023,CUST574,Female,63,Electronics,2,25,50,Aug
279,05-08-2023,CUST279,Male,,Clothing,1,500,500,Aug
280,04-04-2023,CUST280,Female,37,Clothing,3,500,1500,Apr
338,26-07-2023,CUST338,Male,54,Beauty,2,50,100,Jul
228,28-04-2023,CUST228,Female,59,Electronics,2,30,60,Apr
9,13-12-2023,CUST009,Male,63,Electronics,2,300,,Dec
86,08-11-2023,CUST086,Male,19,Beauty,3,30,90,Nov
776,31-10-2023,CUST776,Male,35,Clothing,3,30,90,Oct
640,07-05-2023,CUST640,Female,51,Electronics,4,30,120,May
758,12-05-2023,CUST758,Male,64,Clothing,4,25,100,May
873,29-09-2023,CUST873,Female,27,Electronics,4,25,100,Sep
97,13-10-2023,CUST097,Female,51,Beauty,2,500,1000,Oct
342,21-May-23,CUST342,Female,43,Clothing,4,500,2000,Oct
122,03-10-2023,CUST122,Male,64,Electronics,4,30,120,Oct
157,24-06-2023,CUST157,Male,62,Electronics,4,500,2000,Jun
779,05-05-2023,CUST779,Female,56,Electronics,2,500,1000,May
669,19-06-2023,CUST669,Male,24,Beauty,4,300,1200,Jun
705,07-03-2023,CUST705,Male,60,Electronics,2,25,50,Mar
634,08-10-2023,CUST634,Male,60,Electronics,4,500,2000,Oct
471,23-03-2023,CUST471,Male,32,Clothing,3,50,150,Mar
558,08-10-2023,CUST558,Female,41,Clothing,1,25,25,Oct
294,27-03-2023,CUST294,Female,23,Clothing,3,30,90,Mar
850,28-07-2023,CUST850,Female,26,Beauty,2,500,1000,Jul
773,23-07-2023,CUST773,Male,25,,4,500,2000,Jul
165,14-09-2023,CUST165,Female,60,Clothing,4,300,,Sep
414,09-05-2023,CUST414,Male,48,Beauty,4,25,100,May
283,08-05-2023,CUST283,Female,18,Electronics,1,500,500,May
365,11-06-2023,CUST365,Male,31,Clothing,1,300,300,Jun
311,05-12-2023,CUST311,Female,32,Beauty,4,25,100,Dec
511,12-08-2023,CUST511,Male,45,Beauty,2,50,100,Aug
180,01-01-2023,CUST180,Male,,Clothing,3,300,900,Jan
70,21-02-2023,CUST070,Female,43,Clothing,1,300,300,Feb
971,05-12-2023,CUST971,Female,,Electronics,4,50,200,Dec
931,02-09-2023,CUST931,Male,30,Beauty,4,30,120,Sep
711,16-10-2023,CUST711,Male,26,Electronics,3,500,1500,Oct
986,17-01-2023,CUST986,Female,49,Clothing,2,500,1000,Jan
59,05-07-2023,CUST059,Male,62,Clothing,1,50,50,Jul
919,09-09-2023,CUST919,Female,22,Beauty,2,25,50,Sep
364,23-08-2023,CUST364,,,Beauty,1,500,500,Aug
876,09-10-2023,CUST876,Male,0,Clothing,4,30,120,Oct
266,01-12-2023,CUST266,Female,19,Electronics,2,30,60,Dec
910,06-03-2023,CUST910,Female,20,,3,,150,Mar
934,25-07-2023,CUST934,Male,30,Beauty,1,500,500,Jul
381,09-07-2023,CUST381,,44,Clothing,4,25,100,Jul
605,24-07-2023,  CUST605  ,Male,37,Electronics,2,500,,
708,14-01-2023,CUST708,Female,43,Beauty,3,,,Jan
793,05-02-2023,CUST793,Male,54,Beauty,1,30,30,Feb
756,27-08-2023,CUST756,Female,62,Electronics,4,300,1200,Aug
148,09-05-2023,CUST148,Male,18,Clothing,2,30,60,May
252,05-05-2023,CUST252,Male,54,Electronics,1,300,300,May
670,05-10-2023,CUST670,Male,27,Beauty,1,30,30,Oct
903,27-04-2023,CUST903,Female,51,Beauty,4,50,200,Apr
213,24-07-2023,CUST213,Male,27,Beauty,3,500,1500,Jul
441,10-10-2023,CUST441,Male,57,Beauty,4,300,1200,Oct
913,28-01-2023,CUST913,Male,29,Electronics,3,30,90,Jan
331,11-02-2023,CUST331,Male,28,Electronics,3,30,90,Feb
809,25-09-2023,CUST809,Female,62,Beauty,2,50,100,
277,18-08-2023,CUST277,Male,36,Clothing,4,25,100,Aug
829,14-07-2023,CUST829,Male,61,Beauty,3,30,90,Jul
815,27-08-2023,CUST815,Female,51,Clothing,3,25,75,Aug
205,07-11-2023,CUST205,Female,43,Clothing,1,25,25,Nov
717,11-03-2023,CUST717,Male,57,Clothing,1,500,500,Mar
449,03-07-2023,CUST449,Male,25,Electronics,4,50,200,Jul
386,27-12-2023,CUST386,Female,54,Electronics,2,300,600,Dec
730,04-08-2023,CUST730,Female,36,Clothing,2,25,50,Aug
525,18-12-2023,CUST525,Female,47,Beauty,2,25,,Dec
304,19-07-2023,CUST304,Female,37,Electronics,2,30,60,Jul
488,18-06-2023,CUST488,Female,51,Electronics,3,300,900,Jun
998,29-10-2023,CUST998,Female,23,Beauty,4,25,100,Oct
862,31-05-2023,CUST862,Male,28,Electronics,4,300,1200,May
20,05-11-2023,CUST020,Male,22,Clothing,3,300,900,Nov
